Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1
44,Loire-Atlantique,8,8ème circonscription,44139,Quilly,0001,981,190,19.37,791,80.63,75,7.65,9.48,18,1.83,2.28,698,71.15,88.24,1,M,MACRON,Emmanuel,373,38.02,53.44,2,F,LE PEN,Marine,325,33.13,46.56
44,Loire-Atlantique,10,10ème circonscription,44140,La Regrippière,0001,1106,198,17.9,908,82.1,55,4.97,6.06,26,2.35,2.86,827,74.77,91.08,1,M,MACRON,Emmanuel,480,43.4,58.04,2,F,LE PEN,Marine,347,31.37,41.96
44,Loire-Atlantique,10,10ème circonscription,44141,La Remaudière,0001,860,182,21.16,678,78.84,36,4.19,5.31,26,3.02,3.83,616,71.63,90.86,1,M,MACRON,Emmanuel,381,44.3,61.85,2,F,LE PEN,Marine,235,27.33,38.15
44,Loire-Atlantique,10,10ème circonscription,44142,Remouillé,0001,1405,259,18.43,1146,81.57,66,4.7,5.76,41,2.92,3.58,1039,73.95,90.66,1,M,MACRON,Emmanuel,677,48.19,65.16,2,F,LE PEN,Marine,362,25.77,34.84
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0001,929,292,31.43,637,68.57,56,6.03,8.79,29,3.12,4.55,552,59.42,86.66,1,M,MACRON,Emmanuel,433,46.61,78.44,2,F,LE PEN,Marine,119,12.81,21.56
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0002,978,329,33.64,649,66.36,68,6.95,10.48,15,1.53,2.31,566,57.87,87.21,1,M,MACRON,Emmanuel,423,43.25,74.73,2,F,LE PEN,Marine,143,14.62,25.27
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0003,919,211,22.96,708,77.04,45,4.9,6.36,22,2.39,3.11,641,69.75,90.54,1,M,MACRON,Emmanuel,565,61.48,88.14,2,F,LE PEN,Marine,76,8.27,11.86
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0004,881,340,38.59,541,61.41,63,7.15,11.65,12,1.36,2.22,466,52.89,86.14,1,M,MACRON,Emmanuel,344,39.05,73.82,2,F,LE PEN,Marine,122,13.85,26.18
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0005,758,283,37.34,475,62.66,35,4.62,7.37,9,1.19,1.89,431,56.86,90.74,1,M,MACRON,Emmanuel,325,42.88,75.41,2,F,LE PEN,Marine,106,13.98,24.59
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0006,746,388,52.01,358,47.99,30,4.02,8.38,19,2.55,5.31,309,41.42,86.31,1,M,MACRON,Emmanuel,192,25.74,62.14,2,F,LE PEN,Marine,117,15.68,37.86
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0007,1060,359,33.87,701,66.13,54,5.09,7.7,12,1.13,1.71,635,59.91,90.58,1,M,MACRON,Emmanuel,503,47.45,79.21,2,F,LE PEN,Marine,132,12.45,20.79
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0008,702,208,29.63,494,70.37,31,4.42,6.28,11,1.57,2.23,452,64.39,91.5,1,M,MACRON,Emmanuel,355,50.57,78.54,2,F,LE PEN,Marine,97,13.82,21.46
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0009,895,229,25.59,666,74.41,47,5.25,7.06,19,2.12,2.85,600,67.04,90.09,1,M,MACRON,Emmanuel,434,48.49,72.33,2,F,LE PEN,Marine,166,18.55,27.67
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0010,840,291,34.64,549,65.36,49,5.83,8.93,15,1.79,2.73,485,57.74,88.34,1,M,MACRON,Emmanuel,346,41.19,71.34,2,F,LE PEN,Marine,139,16.55,28.66
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0011,1277,290,22.71,987,77.29,93,7.28,9.42,20,1.57,2.03,874,68.44,88.55,1,M,MACRON,Emmanuel,702,54.97,80.32,2,F,LE PEN,Marine,172,13.47,19.68
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0012,904,286,31.64,618,68.36,43,4.76,6.96,17,1.88,2.75,558,61.73,90.29,1,M,MACRON,Emmanuel,443,49.0,79.39,2,F,LE PEN,Marine,115,12.72,20.61
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0013,1104,370,33.51,734,66.49,53,4.8,7.22,19,1.72,2.59,662,59.96,90.19,1,M,MACRON,Emmanuel,535,48.46,80.82,2,F,LE PEN,Marine,127,11.5,19.18
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0014,951,298,31.34,653,68.66,50,5.26,7.66,8,0.84,1.23,595,62.57,91.12,1,M,MACRON,Emmanuel,495,52.05,83.19,2,F,LE PEN,Marine,100,10.52,16.81
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0015,956,287,30.02,669,69.98,61,6.38,9.12,11,1.15,1.64,597,62.45,89.24,1,M,MACRON,Emmanuel,478,50.0,80.07,2,F,LE PEN,Marine,119,12.45,19.93
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0016,1002,256,25.55,746,74.45,66,6.59,8.85,19,1.9,2.55,661,65.97,88.61,1,M,MACRON,Emmanuel,570,56.89,86.23,2,F,LE PEN,Marine,91,9.08,13.77
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0017,903,201,22.26,702,77.74,73,8.08,10.4,21,2.33,2.99,608,67.33,86.61,1,M,MACRON,Emmanuel,496,54.93,81.58,2,F,LE PEN,Marine,112,12.4,18.42
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0018,1197,326,27.23,871,72.77,70,5.85,8.04,19,1.59,2.18,782,65.33,89.78,1,M,MACRON,Emmanuel,580,48.45,74.17,2,F,LE PEN,Marine,202,16.88,25.83
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0019,1248,295,23.64,953,76.36,74,5.93,7.76,19,1.52,1.99,860,68.91,90.24,1,M,MACRON,Emmanuel,641,51.36,74.53,2,F,LE PEN,Marine,219,17.55,25.47
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0020,1050,272,25.9,778,74.1,64,6.1,8.23,22,2.1,2.83,692,65.9,88.95,1,M,MACRON,Emmanuel,504,48.0,72.83,2,F,LE PEN,Marine,188,17.9,27.17
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0021,1036,241,23.26,795,76.74,86,8.3,10.82,21,2.03,2.64,688,66.41,86.54,1,M,MACRON,Emmanuel,550,53.09,79.94,2,F,LE PEN,Marine,138,13.32,20.06
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0022,736,178,24.18,558,75.82,52,7.07,9.32,8,1.09,1.43,498,67.66,89.25,1,M,MACRON,Emmanuel,390,52.99,78.31,2,F,LE PEN,Marine,108,14.67,21.69
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0023,983,260,26.45,723,73.55,68,6.92,9.41,21,2.14,2.9,634,64.5,87.69,1,M,MACRON,Emmanuel,487,49.54,76.81,2,F,LE PEN,Marine,147,14.95,23.19
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0024,963,217,22.53,746,77.47,84,8.72,11.26,19,1.97,2.55,643,66.77,86.19,1,M,MACRON,Emmanuel,523,54.31,81.34,2,F,LE PEN,Marine,120,12.46,18.66
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0025,934,284,30.41,650,69.59,53,5.67,8.15,13,1.39,2.0,584,62.53,89.85,1,M,MACRON,Emmanuel,433,46.36,74.14,2,F,LE PEN,Marine,151,16.17,25.86
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0026,1030,342,33.2,688,66.8,53,5.15,7.7,18,1.75,2.62,617,59.9,89.68,1,M,MACRON,Emmanuel,463,44.95,75.04,2,F,LE PEN,Marine,154,14.95,24.96
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0027,1144,227,19.84,917,80.16,70,6.12,7.63,17,1.49,1.85,830,72.55,90.51,1,M,MACRON,Emmanuel,630,55.07,75.9,2,F,LE PEN,Marine,200,17.48,24.1
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0028,818,199,24.33,619,75.67,40,4.89,6.46,16,1.96,2.58,563,68.83,90.95,1,M,MACRON,Emmanuel,446,54.52,79.22,2,F,LE PEN,Marine,117,14.3,20.78
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0029,1006,266,26.44,740,73.56,48,4.77,6.49,10,0.99,1.35,682,67.79,92.16,1,M,MACRON,Emmanuel,477,47.42,69.94,2,F,LE PEN,Marine,205,20.38,30.06
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0030,1064,275,25.85,789,74.15,56,5.26,7.1,12,1.13,1.52,721,67.76,91.38,1,M,MACRON,Emmanuel,493,46.33,68.38,2,F,LE PEN,Marine,228,21.43,31.62
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0031,903,227,25.14,676,74.86,45,4.98,6.66,16,1.77,2.37,615,68.11,90.98,1,M,MACRON,Emmanuel,433,47.95,70.41,2,F,LE PEN,Marine,182,20.16,29.59
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0032,769,240,31.21,529,68.79,51,6.63,9.64,9,1.17,1.7,469,60.99,88.66,1,M,MACRON,Emmanuel,383,49.8,81.66,2,F,LE PEN,Marine,86,11.18,18.34
44,Loire-Atlantique,4,4ème circonscription,44143,Rezé,0033,506,105,20.75,401,79.25,34,6.72,8.48,4,0.79,1.0,363,71.74,90.52,1,M,MACRON,Emmanuel,321,63.44,88.43,2,F,LE PEN,Marine,42,8.3,11.57
44,Loire-Atlantique,6,6ème circonscription,44144,Riaillé,0001,848,190,22.41,658,77.59,32,3.77,4.86,9,1.06,1.37,617,72.76,93.77,1,M,MACRON,Emmanuel,337,39.74,54.62,2,F,LE PEN,Marine,280,33.02,45.38
44,Loire-Atlantique,6,6ème circonscription,44144,Riaillé,0002,802,187,23.32,615,76.68,47,5.86,7.64,14,1.75,2.28,554,69.08,90.08,1,M,MACRON,Emmanuel,352,43.89,63.54,2,F,LE PEN,Marine,202,25.19,36.46
44,Loire-Atlantique,9,9ème circonscription,44145,Rouans,0001,945,201,21.27,744,78.73,67,7.09,9.01,10,1.06,1.34,667,70.58,89.65,1,M,MACRON,Emmanuel,381,40.32,57.12,2,F,LE PEN,Marine,286,30.26,42.88
44,Loire-Atlantique,9,9ème circonscription,44145,Rouans,0002,670,145,21.64,525,78.36,54,8.06,10.29,13,1.94,2.48,458,68.36,87.24,1,M,MACRON,Emmanuel,280,41.79,61.14,2,F,LE PEN,Marine,178,26.57,38.86
44,Loire-Atlantique,9,9ème circonscription,44145,Rouans,0003,752,167,22.21,585,77.79,54,7.18,9.23,16,2.13,2.74,515,68.48,88.03,1,M,MACRON,Emmanuel,315,41.89,61.17,2,F,LE PEN,Marine,200,26.6,38.83
44,Loire-Atlantique,6,6ème circonscription,44146,Rougé,0001,890,255,28.65,635,71.35,37,4.16,5.83,22,2.47,3.46,576,64.72,90.71,1,M,MACRON,Emmanuel,322,36.18,55.9,2,F,LE PEN,Marine,254,28.54,44.1
44,Loire-Atlantique,6,6ème circonscription,44146,Rougé,0002,856,205,23.95,651,76.05,54,6.31,8.29,6,0.7,0.92,591,69.04,90.78,1,M,MACRON,Emmanuel,344,40.19,58.21,2,F,LE PEN,Marine,247,28.86,41.79
44,Loire-Atlantique,6,6ème circonscription,44148,Ruffigné,0001,452,89,19.69,363,80.31,19,4.2,5.23,11,2.43,3.03,333,73.67,91.74,1,M,MACRON,Emmanuel,169,37.39,50.75,2,F,LE PEN,Marine,164,36.28,49.25
44,Loire-Atlantique,6,6ème circonscription,44149,Saffré,0001,905,211,23.31,694,76.69,47,5.19,6.77,13,1.44,1.87,634,70.06,91.35,1,M,MACRON,Emmanuel,405,44.75,63.88,2,F,LE PEN,Marine,229,25.3,36.12
44,Loire-Atlantique,6,6ème circonscription,44149,Saffré,0002,1012,266,26.28,746,73.72,79,7.81,10.59,15,1.48,2.01,652,64.43,87.4,1,M,MACRON,Emmanuel,418,41.3,64.11,2,F,LE PEN,Marine,234,23.12,35.89
44,Loire-Atlantique,6,6ème circonscription,44149,Saffré,0003,993,262,26.38,731,73.62,71,7.15,9.71,19,1.91,2.6,641,64.55,87.69,1,M,MACRON,Emmanuel,382,38.47,59.59,2,F,LE PEN,Marine,259,26.08,40.41
44,Loire-Atlantique,4,4ème circonscription,44150,Saint-Aignan-Grandlieu,0001,717,171,23.85,546,76.15,60,8.37,10.99,22,3.07,4.03,464,64.71,84.98,1,M,MACRON,Emmanuel,266,37.1,57.33,2,F,LE PEN,Marine,198,27.62,42.67
44,Loire-Atlantique,4,4ème circonscription,44150,Saint-Aignan-Grandlieu,0002,862,182,21.11,680,78.89,62,7.19,9.12,12,1.39,1.76,606,70.3,89.12,1,M,MACRON,Emmanuel,358,41.53,59.08,2,F,LE PEN,Marine,248,28.77,40.92
44,Loire-Atlantique,4,4ème circonscription,44150,Saint-Aignan-Grandlieu,0003,766,166,21.67,600,78.33,44,5.74,7.33,28,3.66,4.67,528,68.93,88.0,1,M,MACRON,Emmanuel,313,40.86,59.28,2,F,LE PEN,Marine,215,28.07,40.72
44,Loire-Atlantique,4,4ème circonscription,44150,Saint-Aignan-Grandlieu,0004,896,178,19.87,718,80.13,55,6.14,7.66,6,0.67,0.84,657,73.33,91.5,1,M,MACRON,Emmanuel,423,47.21,64.38,2,F,LE PEN,Marine,234,26.12,35.62
44,Loire-Atlantique,7,7ème circonscription,44151,Saint-André-des-Eaux,0001,854,174,20.37,680,79.63,45,5.27,6.62,14,1.64,2.06,621,72.72,91.32,1,M,MACRON,Emmanuel,412,48.24,66.34,2,F,LE PEN,Marine,209,24.47,33.66
44,Loire-Atlantique,7,7ème circonscription,44151,Saint-André-des-Eaux,0002,1245,233,18.71,1012,81.29,75,6.02,7.41,25,2.01,2.47,912,73.25,90.12,1,M,MACRON,Emmanuel,615,49.4,67.43,2,F,LE PEN,Marine,297,23.86,32.57
44,Loire-Atlantique,7,7ème circonscription,44151,Saint-André-des-Eaux,0003,1127,209,18.54,918,81.46,53,4.7,5.77,21,1.86,2.29,844,74.89,91.94,1,M,MACRON,Emmanuel,549,48.71,65.05,2,F,LE PEN,Marine,295,26.18,34.95
44,Loire-Atlantique,7,7ème circonscription,44151,Saint-André-des-Eaux,0004,1008,187,18.55,821,81.45,49,4.86,5.97,15,1.49,1.83,757,75.1,92.2,1,M,MACRON,Emmanuel,450,44.64,59.45,2,F,LE PEN,Marine,307,30.46,40.55
44,Loire-Atlantique,7,7ème circonscription,44151,Saint-André-des-Eaux,0005,1199,233,19.43,966,80.57,67,5.59,6.94,16,1.33,1.66,883,73.64,91.41,1,M,MACRON,Emmanuel,540,45.04,61.16,2,F,LE PEN,Marine,343,28.61,38.84
44,Loire-Atlantique,7,7ème circonscription,44152,Sainte-Anne-sur-Brivet,0001,1110,245,22.07,865,77.93,80,7.21,9.25,14,1.26,1.62,771,69.46,89.13,1,M,MACRON,Emmanuel,468,42.16,60.7,2,F,LE PEN,Marine,303,27.3,39.3
44,Loire-Atlantique,7,7ème circonscription,44152,Sainte-Anne-sur-Brivet,0002,1152,249,21.61,903,78.39,80,6.94,8.86,23,2.0,2.55,800,69.44,88.59,1,M,MACRON,Emmanuel,455,39.5,56.88,2,F,LE PEN,Marine,345,29.95,43.13
44,Loire-Atlantique,6,6ème circonscription,44153,Saint-Aubin-des-Châteaux,0001,1241,273,22.0,968,78.0,57,4.59,5.89,28,2.26,2.89,883,71.15,91.22,1,M,MACRON,Emmanuel,447,36.02,50.62,2,F,LE PEN,Marine,436,35.13,49.38
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0001,948,226,23.84,722,76.16,67,7.07,9.28,17,1.79,2.35,638,67.3,88.37,1,M,MACRON,Emmanuel,389,41.03,60.97,2,F,LE PEN,Marine,249,26.27,39.03
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0002,985,228,23.15,757,76.85,82,8.32,10.83,18,1.83,2.38,657,66.7,86.79,1,M,MACRON,Emmanuel,423,42.94,64.38,2,F,LE PEN,Marine,234,23.76,35.62
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0003,1123,201,17.9,922,82.1,66,5.88,7.16,18,1.6,1.95,838,74.62,90.89,1,M,MACRON,Emmanuel,560,49.87,66.83,2,F,LE PEN,Marine,278,24.76,33.17
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0004,966,213,22.05,753,77.95,70,7.25,9.3,13,1.35,1.73,670,69.36,88.98,1,M,MACRON,Emmanuel,462,47.83,68.96,2,F,LE PEN,Marine,208,21.53,31.04
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0005,820,161,19.63,659,80.37,48,5.85,7.28,17,2.07,2.58,594,72.44,90.14,1,M,MACRON,Emmanuel,384,46.83,64.65,2,F,LE PEN,Marine,210,25.61,35.35
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0006,697,174,24.96,523,75.04,40,5.74,7.65,7,1.0,1.34,476,68.29,91.01,1,M,MACRON,Emmanuel,301,43.19,63.24,2,F,LE PEN,Marine,175,25.11,36.76
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0007,875,233,26.63,642,73.37,41,4.69,6.39,15,1.71,2.34,586,66.97,91.28,1,M,MACRON,Emmanuel,376,42.97,64.16,2,F,LE PEN,Marine,210,24.0,35.84
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0008,944,187,19.81,757,80.19,48,5.08,6.34,16,1.69,2.11,693,73.41,91.55,1,M,MACRON,Emmanuel,468,49.58,67.53,2,F,LE PEN,Marine,225,23.83,32.47
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0009,1106,233,21.07,873,78.93,50,4.52,5.73,13,1.18,1.49,810,73.24,92.78,1,M,MACRON,Emmanuel,583,52.71,71.98,2,F,LE PEN,Marine,227,20.52,28.02
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0010,1061,202,19.04,859,80.96,53,5.0,6.17,13,1.23,1.51,793,74.74,92.32,1,M,MACRON,Emmanuel,567,53.44,71.5,2,F,LE PEN,Marine,226,21.3,28.5
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0011,1160,218,18.79,942,81.21,53,4.57,5.63,17,1.47,1.8,872,75.17,92.57,1,M,MACRON,Emmanuel,616,53.1,70.64,2,F,LE PEN,Marine,256,22.07,29.36
44,Loire-Atlantique,9,9ème circonscription,44154,Saint-Brevin-les-Pins,0012,1068,230,21.54,838,78.46,68,6.37,8.11,15,1.4,1.79,755,70.69,90.1,1,M,MACRON,Emmanuel,461,43.16,61.06,2,F,LE PEN,Marine,294,27.53,38.94
44,Loire-Atlantique,9,9ème circonscription,44155,Saint-Colomban,0001,1368,274,20.03,1094,79.97,85,6.21,7.77,24,1.75,2.19,985,72.0,90.04,1,M,MACRON,Emmanuel,590,43.13,59.9,2,F,LE PEN,Marine,395,28.87,40.1
44,Loire-Atlantique,9,9ème circonscription,44155,Saint-Colomban,0002,1094,242,22.12,852,77.88,72,6.58,8.45,16,1.46,1.88,764,69.84,89.67,1,M,MACRON,Emmanuel,426,38.94,55.76,2,F,LE PEN,Marine,338,30.9,44.24
44,Loire-Atlantique,9,9ème circonscription,44156,Corcoué-sur-Logne,0001,1024,280,27.34,744,72.66,45,4.39,6.05,15,1.46,2.02,684,66.8,91.94,1,M,MACRON,Emmanuel,399,38.96,58.33,2,F,LE PEN,Marine,285,27.83,41.67
44,Loire-Atlantique,9,9ème circonscription,44156,Corcoué-sur-Logne,0002,1155,244,21.13,911,78.87,59,5.11,6.48,25,2.16,2.74,827,71.6,90.78,1,M,MACRON,Emmanuel,494,42.77,59.73,2,F,LE PEN,Marine,333,28.83,40.27
44,Loire-Atlantique,9,9ème circonscription,44157,Saint-Etienne-de-Mer-Morte,0001,1150,276,24.0,874,76.0,40,3.48,4.58,13,1.13,1.49,821,71.39,93.94,1,M,MACRON,Emmanuel,451,39.22,54.93,2,F,LE PEN,Marine,370,32.17,45.07
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0001,704,162,23.01,542,76.99,34,4.83,6.27,7,0.99,1.29,501,71.16,92.44,1,M,MACRON,Emmanuel,351,49.86,70.06,2,F,LE PEN,Marine,150,21.31,29.94
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0002,992,171,17.24,821,82.76,62,6.25,7.55,9,0.91,1.1,750,75.6,91.35,1,M,MACRON,Emmanuel,518,52.22,69.07,2,F,LE PEN,Marine,232,23.39,30.93
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0003,856,192,22.43,664,77.57,61,7.13,9.19,14,1.64,2.11,589,68.81,88.7,1,M,MACRON,Emmanuel,408,47.66,69.27,2,F,LE PEN,Marine,181,21.14,30.73
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0004,745,171,22.95,574,77.05,40,5.37,6.97,17,2.28,2.96,517,69.4,90.07,1,M,MACRON,Emmanuel,368,49.4,71.18,2,F,LE PEN,Marine,149,20.0,28.82
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0005,848,182,21.46,666,78.54,43,5.07,6.46,9,1.06,1.35,614,72.41,92.19,1,M,MACRON,Emmanuel,461,54.36,75.08,2,F,LE PEN,Marine,153,18.04,24.92
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0006,1044,207,19.83,837,80.17,62,5.94,7.41,13,1.25,1.55,762,72.99,91.04,1,M,MACRON,Emmanuel,530,50.77,69.55,2,F,LE PEN,Marine,232,22.22,30.45
44,Loire-Atlantique,3,3ème circonscription,44158,Saint-Etienne-de-Montluc,0007,808,164,20.3,644,79.7,34,4.21,5.28,9,1.11,1.4,601,74.38,93.32,1,M,MACRON,Emmanuel,437,54.08,72.71,2,F,LE PEN,Marine,164,20.3,27.29
44,Loire-Atlantique,10,10ème circonscription,44159,Saint-Fiacre-sur-Maine,0001,1017,202,19.86,815,80.14,64,6.29,7.85,20,1.97,2.45,731,71.88,89.69,1,M,MACRON,Emmanuel,538,52.9,73.6,2,F,LE PEN,Marine,193,18.98,26.4
44,Loire-Atlantique,7,7ème circonscription,44161,Saint-Gildas-des-Bois,0001,1348,324,24.04,1024,75.96,63,4.67,6.15,26,1.93,2.54,935,69.36,91.31,1,M,MACRON,Emmanuel,559,41.47,59.79,2,F,LE PEN,Marine,376,27.89,40.21
44,Loire-Atlantique,7,7ème circonscription,44161,Saint-Gildas-des-Bois,0002,1375,280,20.36,1095,79.64,49,3.56,4.47,21,1.53,1.92,1025,74.55,93.61,1,M,MACRON,Emmanuel,530,38.55,51.71,2,F,LE PEN,Marine,495,36.0,48.29
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0001,673,162,24.07,511,75.93,29,4.31,5.68,16,2.38,3.13,466,69.24,91.19,1,M,MACRON,Emmanuel,350,52.01,75.11,2,F,LE PEN,Marine,116,17.24,24.89
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0002,1028,249,24.22,779,75.78,67,6.52,8.6,14,1.36,1.8,698,67.9,89.6,1,M,MACRON,Emmanuel,511,49.71,73.21,2,F,LE PEN,Marine,187,18.19,26.79
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0003,931,255,27.39,676,72.61,51,5.48,7.54,10,1.07,1.48,615,66.06,90.98,1,M,MACRON,Emmanuel,448,48.12,72.85,2,F,LE PEN,Marine,167,17.94,27.15
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0004,1002,334,33.33,668,66.67,45,4.49,6.74,12,1.2,1.8,611,60.98,91.47,1,M,MACRON,Emmanuel,485,48.4,79.38,2,F,LE PEN,Marine,126,12.57,20.62
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0005,798,255,31.95,543,68.05,28,3.51,5.16,11,1.38,2.03,504,63.16,92.82,1,M,MACRON,Emmanuel,376,47.12,74.6,2,F,LE PEN,Marine,128,16.04,25.4
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0006,1007,242,24.03,765,75.97,61,6.06,7.97,13,1.29,1.7,691,68.62,90.33,1,M,MACRON,Emmanuel,544,54.02,78.73,2,F,LE PEN,Marine,147,14.6,21.27
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0007,643,206,32.04,437,67.96,27,4.2,6.18,11,1.71,2.52,399,62.05,91.3,1,M,MACRON,Emmanuel,279,43.39,69.92,2,F,LE PEN,Marine,120,18.66,30.08
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0008,748,126,16.84,622,83.16,35,4.68,5.63,9,1.2,1.45,578,77.27,92.93,1,M,MACRON,Emmanuel,477,63.77,82.53,2,F,LE PEN,Marine,101,13.5,17.47
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0009,736,164,22.28,572,77.72,40,5.43,6.99,14,1.9,2.45,518,70.38,90.56,1,M,MACRON,Emmanuel,405,55.03,78.19,2,F,LE PEN,Marine,113,15.35,21.81
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0010,638,249,39.03,389,60.97,32,5.02,8.23,9,1.41,2.31,348,54.55,89.46,1,M,MACRON,Emmanuel,226,35.42,64.94,2,F,LE PEN,Marine,122,19.12,35.06
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0011,732,209,28.55,523,71.45,45,6.15,8.6,8,1.09,1.53,470,64.21,89.87,1,M,MACRON,Emmanuel,350,47.81,74.47,2,F,LE PEN,Marine,120,16.39,25.53
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0012,810,187,23.09,623,76.91,41,5.06,6.58,15,1.85,2.41,567,70.0,91.01,1,M,MACRON,Emmanuel,446,55.06,78.66,2,F,LE PEN,Marine,121,14.94,21.34
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0013,850,414,48.71,436,51.29,33,3.88,7.57,12,1.41,2.75,391,46.0,89.68,1,M,MACRON,Emmanuel,294,34.59,75.19,2,F,LE PEN,Marine,97,11.41,24.81
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0014,644,261,40.53,383,59.47,34,5.28,8.88,6,0.93,1.57,343,53.26,89.56,1,M,MACRON,Emmanuel,249,38.66,72.59,2,F,LE PEN,Marine,94,14.6,27.41
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0015,619,277,44.75,342,55.25,33,5.33,9.65,11,1.78,3.22,298,48.14,87.13,1,M,MACRON,Emmanuel,194,31.34,65.1,2,F,LE PEN,Marine,104,16.8,34.9
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0016,876,227,25.91,649,74.09,65,7.42,10.02,14,1.6,2.16,570,65.07,87.83,1,M,MACRON,Emmanuel,413,47.15,72.46,2,F,LE PEN,Marine,157,17.92,27.54
44,Loire-Atlantique,3,3ème circonscription,44162,Saint-Herblain,0017,1191,326,27.37,865,72.63,65,5.46,7.51,17,1.43,1.97,783,65.74,90.52,1,M,MACRON,Emmanuel,582,48.87,74.33,2,F,LE PEN,Marine,201,16.88,25.67
